time,x,y,z
0:00:08,-0.000245497,0.000494997,-0.000771181
0:00:08,-0.004245497,0.000494997,-0.000771181
0:00:08,0.003754503,0.000494997,0.003228819
0:00:09,0.003754503,0.000494997,0.003228819
0:00:09,-0.004245497,0.000494997,0.003228819
0:00:09,-0.000245497,0.000494997,-0.000771181
0:00:09,-0.004245497,0.000494997,0.003228819
0:00:09,0.003754503,0.000494997,0.007228819
0:00:09,-0.000245497,0.000494997,-0.000771181
0:00:09,0.003754503,-0.003505003,-0.000771181
0:00:09,-0.004245497,0.004494997,-0.004771181
0:00:09,-0.004245497,0.004494997,0.003228819
0:00:09,0.003754503,-0.003505003,-0.004771181
0:00:09,-0.000245497,0.000494997,-0.000771181
0:00:09,-0.004245497,0.000494997,0.003228819
0:00:09,-0.000245497,0.004494997,0.003228819
0:00:09,-0.000245497,0.000494997,-0.000771181
0:00:09,-0.004245497,0.000494997,-0.000771181
0:00:09,-0.000245497,0.000494997,0.003228819
0:00:09,0.003754503,0.000494997,0.003228819
0:00:09,-0.000245497,0.004494997,0.003228819
0:00:09,-0.000245497,0.000494997,-0.004771181
0:00:09,-0.004245497,0.000494997,-0.000771181
0:00:09,-0.000245497,-0.003505003,0.003228819
0:00:09,-0.000245497,0.000494997,0.003228819
0:00:09,-0.004245497,0.004494997,0.003228819
0:00:09,-0.000245497,0.004494997,-0.000771181
0:00:09,0.003754503,0.000494997,0.003228819
0:00:09,-0.004245497,0.004494997,0.003228819
0:00:09,-0.000245497,0.000494997,-0.000771181
0:00:09,-0.004245497,0.004494997,-0.000771181
0:00:10,0.003754503,0.000494997,0.007228819
0:00:10,-0.000245497,-0.003505003,-0.000771181
0:00:10,0.003754503,-0.003505003,-0.000771181
0:00:10,0.003754503,-0.003505003,-0.000771181
0:00:10,-0.004245497,0.004494997,-0.004771181
0:00:10,-0.000245497,0.000494997,0.003228819
0:00:10,0.003754503,-0.003505003,-0.004771181
0:00:10,-0.000245497,0.004494997,-0.000771181
0:00:10,-0.004245497,0.000494997,0.003228819
0:00:10,-0.000245497,0.000494997,0.003228819
0:00:10,-0.000245497,0.000494997,-0.000771181
0:00:10,-0.000245497,0.000494997,0.003228819
0:00:10,-0.000245497,0.000494997,0.003228819
0:00:10,-0.000245497,0.000494997,-0.004771181
0:00:10,0.003754503,0.000494997,0.003228819
0:00:10,0.003754503,0.000494997,-0.000771181
0:00:10,-0.000245497,0.000494997,-0.000771181
0:00:10,-0.000245497,0.000494997,-0.004771181
0:00:10,0.003754503,0.000494997,-0.000771181
0:00:10,-0.000245497,-0.003505003,0.003228819
0:00:10,-0.000245497,-0.003505003,-0.000771181
0:00:10,-0.004245497,0.004494997,0.003228819
0:00:10,0.003754503,0.000494997,-0.000771181
0:00:10,-0.004245497,0.004494997,0.003228819
0:00:10,-0.004245497,0.004494997,-0.004771181
0:00:11,-0.000245497,0.000494997,0.003228819
0:00:11,-0.004245497,0.004494997,-0.000771181
0:00:11,-0.000245497,0.004494997,-0.000771181
0:00:11,-0.000245497,-0.003505003,-0.000771181
0:00:11,-0.000245497,0.004494997,0.003228819
0:00:11,0.003754503,-0.003505003,-0.000771181
0:00:11,-0.000245497,0.000494997,-0.000771181
0:00:11,-0.000245497,0.000494997,0.003228819
0:00:11,-0.004245497,0.000494997,-0.000771181
0:00:11,-0.000245497,0.004494997,-0.000771181
0:00:11,-0.000245497,0.000494997,-0.004771181
0:00:11,-0.000245497,0.000494997,0.003228819
0:00:11,-0.000245497,0.000494997,-0.004771181
0:00:11,-0.000245497,0.000494997,0.003228819
0:00:11,-0.000245497,0.004494997,-0.000771181
0:00:11,-0.000245497,0.000494997,-0.004771181
0:00:11,-0.004245497,0.000494997,0.003228819
0:00:11,0.003754503,0.000494997,-0.000771181
0:00:11,0.003754503,-0.003505003,0.003228819
0:00:11,-0.000245497,0.000494997,-0.000771181
0:00:11,0.003754503,0.000494997,0.003228819
0:00:11,0.003754503,0.000494997,-0.000771181
0:00:11,0.003754503,0.000494997,-0.000771181
0:00:11,-0.000245497,-0.003505003,-0.000771181
0:00:11,-0.000245497,0.004494997,-0.000771181
0:00:11,0.003754503,0.000494997,-0.000771181
0:00:12,-0.000245497,0.000494997,-0.000771181
0:00:12,-0.004245497,0.004494997,-0.004771181
0:00:12,-0.000245497,0.000494997,0.003228819
0:00:12,0.003754503,-0.003505003,0.003228819
0:00:12,-0.000245497,0.004494997,-0.000771181
0:00:12,-0.000245497,0.000494997,-0.000771181
0:00:12,-0.000245497,0.004494997,0.003228819
0:00:12,-0.000245497,0.000494997,-0.000771181
0:00:12,-0.000245497,0.000494997,-0.000771181
0:00:12,-0.000245497,-0.003505003,-0.000771181
0:00:12,-0.004245497,0.000494997,-0.000771181
0:00:12,-0.000245497,0.000494997,-0.000771181
0:00:12,-0.000245497,0.000494997,-0.004771181
0:00:12,0.007754503,-0.003505003,-0.000771181
0:00:12,-0.000245497,0.000494997,-0.004771181
0:00:12,-0.004245497,0.000494997,-0.000771181
0:00:12,-0.000245497,0.004494997,-0.000771181
0:00:12,-0.004245497,0.004494997,0.007228819
0:00:12,-0.004245497,0.000494997,0.003228819
0:00:12,0.003754503,0.000494997,-0.004771181
0:00:12,0.003754503,-0.003505003,0.003228819
0:00:12,-0.000245497,0.000494997,-0.000771181
0:00:12,0.003754503,0.000494997,0.003228819
0:00:12,0.003754503,0.000494997,-0.000771181
0:00:12,0.003754503,0.000494997,-0.000771181
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:13,-0.000245497,0.004494997,-0.000771181
0:00:13,-0.000245497,0.004494997,-0.000771181
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:13,-0.004245497,0.000494997,-0.000771181
0:00:13,-0.004245497,0.000494997,-0.000771181
0:00:13,0.003754503,-0.003505003,0.003228819
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:13,-0.000245497,0.004494997,-0.000771181
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:13,0.003754503,0.000494997,-0.000771181
0:00:13,-0.000245497,-0.003505003,-0.000771181
0:00:13,-0.000245497,0.000494997,0.003228819
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:13,-0.000245497,-0.003505003,-0.004771181
0:00:13,0.007754503,-0.003505003,-0.000771181
0:00:13,-0.000245497,0.000494997,0.003228819
0:00:13,-0.004245497,0.000494997,-0.000771181
0:00:13,0.003754503,-0.003505003,0.007228819
0:00:13,-0.004245497,0.004494997,0.007228819
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:13,0.003754503,0.000494997,-0.004771181
0:00:13,-0.000245497,0.000494997,-0.008771181
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:13,-0.000245497,0.000494997,-0.000771181
0:00:14,0.003754503,0.000494997,-0.000771181
0:00:14,-0.000245497,0.004494997,0.003228819
0:00:14,-0.000245497,0.000494997,-0.000771181
0:00:14,-0.004245497,0.004494997,-0.000771181
0:00:14,-0.000245497,0.004494997,-0.000771181
0:00:14,0.003754503,-0.003505003,0.003228819
0:00:14,-0.004245497,0.000494997,-0.000771181
0:00:14,-0.000245497,0.000494997,-0.000771181
0:00:14,-0.004245497,0.000494997,-0.000771181
0:00:14,-0.000245497,0.000494997,-0.000771181
0:00:14,-0.000245497,0.000494997,-0.000771181
0:00:14,-0.000245497,0.000494997,0.003228819
0:00:14,-0.000245497,0.004494997,-0.000771181
0:00:14,-0.000245497,0.000494997,-0.000771181
0:00:14,0.003754503,0.000494997,-0.000771181
0:00:14,-0.000245497,0.004494997,0.003228819
0:00:14,-0.000245497,0.000494997,0.003228819
0:00:14,-0.000245497,0.000494997,0.003228819
0:00:14,-0.000245497,-0.003505003,-0.004771181
0:00:14,-0.004245497,0.000494997,-0.000771181
0:00:14,-0.000245497,0.000494997,0.003228819
0:00:14,-0.000245497,0.000494997,0.003228819
0:00:14,0.003754503,-0.003505003,0.007228819
0:00:14,-0.000245497,0.004494997,-0.000771181
0:00:14,-0.000245497,0.000494997,-0.000771181
0:00:14,-0.000245497,0.000494997,0.003228819
0:00:15,-0.000245497,0.000494997,-0.008771181
0:00:15,-0.000245497,0.000494997,-0.000771181
0:00:15,-0.000245497,0.004494997,0.003228819
0:00:15,-0.004245497,0.004494997,-0.000771181
0:00:15,0.003754503,-0.003505003,0.003228819
0:00:15,-0.000245497,0.000494997,-0.000771181
0:00:15,-0.000245497,0.000494997,-0.000771181
0:00:15,-0.000245497,0.000494997,0.003228819
0:00:15,-0.000245497,0.000494997,-0.000771181
0:00:15,-0.000245497,0.004494997,0.003228819
0:00:15,-0.000245497,0.000494997,0.003228819
0:00:15,-0.004245497,0.000494997,-0.000771181
0:00:15,-0.000245497,0.000494997,0.003228819
0:00:16,-0.000245497,0.004494997,-0.000771181
0:00:16,-0.000245497,0.000494997,0.003228819
0:00:16,-0.000245497,-0.003505003,-0.000771181
0:00:16,-0.000245497,0.000494997,-0.000771181
0:00:16,-0.004245497,0.000494997,0.003228819
0:00:16,-0.000245497,0.004494997,-0.000771181
0:00:17,-0.000245497,-0.003505003,0.003228819
0:00:17,-0.004245497,0.004494997,0.003228819
0:00:17,-0.004245497,0.000494997,-0.000771181
0:00:17,0.003754503,0.000494997,-0.000771181
0:00:17,0.003754503,0.000494997,-0.000771181
0:00:17,0.003754503,0.000494997,-0.004771181
0:00:17,-0.000245497,-0.003505003,-0.000771181
0:00:17,-0.000245497,0.000494997,-0.000771181
0:00:17,-0.004245497,0.000494997,0.003228819
0:00:17,-0.000245497,0.004494997,-0.000771181
0:00:18,-0.000245497,-0.003505003,0.003228819
0:00:18,-0.004245497,0.004494997,0.003228819
0:00:18,-0.004245497,0.000494997,-0.000771181
0:00:18,0.003754503,0.000494997,-0.000771181
0:00:18,0.003754503,0.000494997,-0.000771181
0:00:18,0.003754503,0.000494997,-0.004771181
0:00:27,-0.000245497,0.000494997,-0.008771181
0:00:27,-0.000245497,-0.003505003,0.003228819
0:00:27,-0.004245497,0.004494997,-0.000771181
0:00:27,-0.000245497,-0.003505003,-0.000771181
0:00:27,-0.000245497,0.000494997,-0.000771181
0:00:28,-0.000245497,0.000494997,-0.000771181
0:00:28,0.003754503,-0.003505003,-0.000771181
0:00:28,0.003754503,-0.003505003,0.003228819
0:00:28,-0.008245497,0.004494997,-0.004771181
0:00:28,-0.000245497,0.000494997,0.007228819
0:00:28,-0.004245497,0.000494997,-0.000771181
0:00:28,-0.004245497,0.000494997,-0.000771181
0:00:28,0.003754503,-0.003505003,0.003228819
0:00:28,-0.000245497,0.000494997,-0.000771181
0:00:28,-0.004245497,0.000494997,0.003228819
0:00:28,-0.000245497,0.000494997,-0.008771181
0:00:28,-0.004245497,0.004494997,0.003228819
0:00:28,-0.000245497,-0.003505003,0.003228819
0:00:28,-0.000245497,0.000494997,0.003228819
0:00:28,-0.004245497,0.004494997,-0.000771181
0:00:28,-0.000245497,0.004494997,0.003228819
0:00:28,-0.000245497,-0.003505003,-0.000771181
0:00:29,-0.000245497,0.000494997,-0.000771181
0:00:29,-0.000245497,0.000494997,-0.000771181
0:00:29,-0.000245497,0.000494997,0.003228819
0:00:29,-0.000245497,0.000494997,-0.000771181
0:00:29,0.003754503,-0.003505003,-0.000771181
0:00:29,0.003754503,-0.003505003,0.003228819
0:00:29,-0.008245497,0.004494997,-0.004771181
0:00:29,-0.000245497,0.000494997,0.007228819
0:00:29,-0.004245497,0.000494997,-0.000771181
0:00:29,-0.004245497,0.000494997,-0.000771181
0:00:29,0.003754503,-0.003505003,0.003228819
0:00:29,-0.000245497,0.000494997,-0.000771181
0:00:29,-0.004245497,0.000494997,0.003228819
0:00:29,-0.004245497,0.004494997,0.003228819
0:00:30,-0.000245497,0.000494997,0.003228819
0:00:30,-0.000245497,0.004494997,0.003228819
0:00:30,-0.000245497,0.000494997,-0.000771181
0:00:30,0.003754503,-0.003505003,-0.000771181
0:00:30,-0.000245497,0.000494997,0.003228819
0:00:30,-0.004245497,0.000494997,0.003228819
0:00:30,-0.000245497,0.000494997,-0.000771181
0:00:30,-0.000245497,-0.003505003,-0.000771181
0:00:30,-0.000245497,-0.003505003,-0.004771181
0:00:30,-0.000245497,0.004494997,0.003228819
0:00:30,-0.004245497,0.000494997,-0.004771181
0:00:30,0.003754503,0.000494997,-0.000771181
0:00:30,0.003754503,0.000494997,-0.000771181
0:00:30,-0.004245497,0.004494997,-0.000771181
0:00:30,-0.000245497,0.000494997,-0.000771181
0:00:30,-0.004245497,0.004494997,-0.000771181
0:00:30,-0.000245497,0.004494997,0.003228819
0:00:30,-0.000245497,0.000494997,0.003228819
0:00:30,-0.004245497,0.000494997,0.003228819
0:00:30,-0.000245497,0.000494997,0.003228819
0:00:30,0.003754503,-0.003505003,0.003228819
0:00:30,-0.000245497,-0.003505003,0.007228819
0:00:30,-0.000245497,0.000494997,-0.000771181
0:00:30,-0.004245497,0.000494997,0.003228819
0:00:30,-0.000245497,-0.003505003,-0.000771181
0:00:31,-0.000245497,0.004494997,-0.000771181
0:00:31,-0.004245497,0.000494997,0.007228819
0:00:31,0.003754503,-0.003505003,-0.000771181
0:00:31,-0.000245497,0.000494997,0.003228819
0:00:31,-0.004245497,0.000494997,0.003228819
0:00:31,-0.004245497,0.000494997,-0.000771181
0:00:31,-0.000245497,-0.003505003,-0.000771181
0:00:31,-0.000245497,0.004494997,0.003228819
0:00:31,-0.000245497,0.004494997,0.003228819
0:00:31,-0.004245497,0.000494997,-0.000771181
0:00:31,-0.004245497,0.000494997,-0.004771181
0:00:31,-0.008245497,0.000494997,-0.000771181
0:00:31,0.003754503,0.000494997,-0.000771181
0:00:31,-0.000245497,0.000494997,0.003228819
0:00:31,-0.000245497,0.000494997,-0.000771181
0:00:31,-0.000245497,0.000494997,-0.000771181
0:00:31,-0.000245497,0.004494997,0.003228819
0:00:31,-0.004245497,0.004494997,-0.004771181
0:00:31,-0.004245497,0.000494997,0.003228819
0:00:31,-0.000245497,-0.003505003,-0.000771181
0:00:31,0.003754503,-0.003505003,0.003228819
0:00:31,-0.000245497,0.000494997,-0.004771181
0:00:31,-0.000245497,0.000494997,-0.000771181
0:00:31,-0.000245497,-0.003505003,0.003228819
0:00:31,-0.000245497,-0.003505003,-0.000771181
0:00:32,-0.000245497,0.000494997,-0.000771181
0:00:32,-0.004245497,0.000494997,0.007228819
0:00:32,0.003754503,-0.003505003,-0.000771181
0:00:32,-0.000245497,0.000494997,0.003228819
0:00:32,-0.000245497,0.004494997,-0.000771181
0:00:32,-0.004245497,0.000494997,-0.000771181
0:00:32,-0.004245497,0.000494997,-0.004771181
0:00:32,-0.000245497,0.004494997,0.003228819
0:00:32,0.003754503,0.000494997,0.003228819
0:00:32,-0.004245497,0.000494997,-0.000771181
0:00:32,0.003754503,0.000494997,0.003228819
0:00:32,-0.008245497,0.000494997,-0.000771181
0:00:32,-0.000245497,0.000494997,-0.000771181
0:00:32,-0.000245497,0.000494997,0.003228819
0:00:32,-0.008245497,0.000494997,-0.000771181
0:00:32,-0.000245497,0.000494997,-0.000771181
0:00:32,0.003754503,0.000494997,0.003228819
0:00:32,-0.000245497,0.004494997,0.003228819
0:00:32,-0.004245497,0.004494997,-0.004771181
0:00:32,-0.000245497,0.004494997,-0.000771181
0:00:32,-0.000245497,-0.003505003,-0.000771181
0:00:32,-0.000245497,0.000494997,0.003228819
0:00:32,-0.000245497,0.000494997,-0.004771181
0:00:32,-0.000245497,0.000494997,-0.000771181
0:00:32,-0.000245497,-0.003505003,0.003228819
0:00:33,-0.000245497,0.000494997,-0.004771181
0:00:33,-0.000245497,0.000494997,-0.000771181
0:00:33,-0.004245497,0.000494997,0.003228819
0:00:33,0.003754503,-0.003505003,-0.000771181
0:00:33,-0.000245497,0.000494997,0.003228819
0:00:33,-0.000245497,0.004494997,-0.000771181
0:00:33,0.003754503,0.000494997,0.003228819
0:00:33,-0.004245497,0.000494997,-0.004771181
0:00:33,-0.000245497,0.000494997,-0.000771181
0:00:33,0.003754503,0.000494997,0.003228819
0:00:33,0.003754503,0.004494997,0.003228819
0:00:33,0.003754503,0.000494997,0.003228819
0:00:33,-0.000245497,0.000494997,-0.000771181
0:00:33,-0.000245497,0.000494997,-0.000771181
0:00:33,0.003754503,0.000494997,0.003228819
0:00:33,-0.008245497,0.000494997,-0.000771181
0:00:33,0.003754503,0.000494997,0.003228819
0:00:33,0.003754503,-0.003505003,-0.000771181
0:00:33,0.003754503,0.000494997,0.003228819
0:00:33,0.003754503,-0.003505003,-0.000771181
0:00:33,-0.000245497,0.004494997,0.003228819
0:00:33,-0.000245497,0.000494997,0.003228819
0:00:33,-0.000245497,0.004494997,-0.000771181
0:00:33,-0.000245497,0.004494997,0.003228819
0:00:33,-0.000245497,0.000494997,0.003228819
0:00:33,0.003754503,-0.003505003,-0.000771181
0:00:33,-0.000245497,0.000494997,-0.000771181
0:00:34,-0.000245497,0.000494997,0.007228819
0:00:34,-0.000245497,0.000494997,-0.004771181
0:00:34,-0.000245497,-0.003505003,-0.000771181
0:00:34,-0.004245497,0.000494997,0.003228819
0:00:34,-0.000245497,0.000494997,0.003228819
0:00:34,-0.000245497,0.000494997,0.003228819
0:00:34,0.007754503,-0.003505003,-0.000771181
0:00:34,0.007754503,0.000494997,0.003228819
0:00:34,0.003754503,0.000494997,0.003228819
0:00:34,-0.000245497,0.000494997,-0.000771181
0:00:34,-0.000245497,0.000494997,-0.000771181
0:00:34,0.003754503,0.000494997,0.011228819
0:00:34,0.003754503,0.004494997,0.003228819
0:00:34,0.003754503,-0.003505003,-0.000771181
0:00:34,-0.000245497,0.000494997,-0.000771181
0:00:34,-0.004245497,0.000494997,0.003228819
0:00:34,0.003754503,0.000494997,0.003228819
0:00:34,-0.000245497,0.000494997,-0.000771181
0:00:34,0.003754503,0.000494997,0.003228819
0:00:34,-0.004245497,0.000494997,-0.004771181
0:00:34,0.003754503,-0.003505003,-0.000771181
0:00:34,0.003754503,-0.003505003,-0.000771181
0:00:34,-0.004245497,0.004494997,0.003228819
0:00:34,-0.000245497,0.000494997,0.003228819
0:00:34,0.003754503,0.000494997,-0.004771181
0:00:35,-0.000245497,0.004494997,0.003228819
0:00:35,-0.004245497,0.000494997,0.003228819
0:00:35,0.003754503,-0.003505003,-0.000771181
0:00:35,-0.000245497,0.000494997,-0.000771181
0:00:35,-0.000245497,0.000494997,0.007228819
0:00:35,0.003754503,0.000494997,0.003228819
0:00:35,-0.000245497,-0.003505003,-0.000771181
0:00:35,-0.004245497,0.004494997,0.003228819
0:00:35,-0.000245497,0.000494997,0.003228819
0:00:35,-0.000245497,-0.003505003,0.003228819
0:00:35,0.007754503,-0.003505003,-0.000771181
0:00:35,-0.004245497,0.000494997,0.003228819
0:00:35,0.007754503,0.000494997,0.003228819
0:00:35,-0.000245497,0.000494997,-0.000771181
0:00:35,-0.000245497,-0.003505003,-0.000771181
0:00:35,0.003754503,0.000494997,0.011228819
0:00:35,-0.004245497,0.000494997,0.003228819
0:00:35,-0.000245497,0.004494997,-0.000771181
0:00:35,0.003754503,-0.003505003,-0.000771181
0:00:35,-0.000245497,-0.003505003,-0.000771181
0:00:35,-0.004245497,0.000494997,0.003228819
0:00:35,-0.004245497,0.000494997,-0.000771181
0:00:35,-0.000245497,0.000494997,-0.000771181
0:00:35,0.003754503,0.000494997,-0.004771181
0:00:35,-0.004245497,0.000494997,-0.004771181
0:00:35,-0.000245497,0.000494997,-0.000771181
0:00:35,-0.004245497,0.004494997,0.003228819
0:00:36,0.003754503,0.000494997,0.003228819
0:00:36,0.003754503,0.000494997,-0.004771181
0:00:36,-0.000245497,0.000494997,-0.000771181
0:00:36,-0.004245497,0.000494997,0.003228819
0:00:36,-0.004245497,0.000494997,0.003228819
0:00:36,-0.000245497,0.000494997,-0.000771181
0:00:36,0.003754503,0.000494997,-0.008771181
0:00:36,0.003754503,0.000494997,0.003228819
0:00:36,-0.000245497,-0.003505003,0.003228819
0:00:36,-0.004245497,0.004494997,0.003228819
0:00:36,-0.000245497,0.000494997,-0.000771181
0:00:36,-0.000245497,-0.003505003,0.003228819
0:00:36,-0.000245497,0.000494997,-0.004771181
0:00:36,-0.004245497,0.000494997,0.003228819
0:00:36,-0.000245497,-0.003505003,-0.000771181
0:00:36,0.003754503,-0.003505003,0.003228819
0:00:36,-0.004245497,0.000494997,0.003228819
0:00:36,-0.000245497,-0.003505003,0.003228819
0:00:36,-0.000245497,0.004494997,-0.000771181
0:00:36,-0.000245497,-0.003505003,-0.000771181
0:00:36,-0.000245497,-0.003505003,-0.000771181
0:00:36,-0.000245497,0.000494997,0.003228819
0:00:36,-0.004245497,0.000494997,-0.000771181
0:00:36,-0.000245497,0.000494997,-0.000771181
0:00:37,0.003754503,0.000494997,-0.004771181
0:00:37,-0.000245497,0.000494997,0.003228819
0:00:37,-0.000245497,0.000494997,-0.000771181
0:00:37,0.003754503,0.000494997,0.003228819
0:00:37,-0.004245497,0.004494997,-0.000771181
0:00:37,-0.000245497,0.000494997,-0.000771181
0:00:37,-0.000245497,-0.003505003,-0.000771181
0:00:37,-0.004245497,0.000494997,0.003228819
0:00:37,-0.004245497,-0.003505003,-0.004771181
0:00:37,0.003754503,0.000494997,-0.008771181
0:00:37,-0.000245497,-0.003505003,-0.000771181
0:00:37,-0.000245497,-0.003505003,0.003228819
0:00:37,-0.004245497,0.000494997,-0.000771181
0:00:37,-0.000245497,0.000494997,-0.000771181
0:00:37,-0.000245497,0.000494997,-0.004771181
0:00:37,-0.000245497,0.000494997,0.003228819
0:00:37,0.003754503,-0.003505003,0.003228819
0:00:37,-0.000245497,0.000494997,0.007228819
0:00:37,-0.000245497,-0.003505003,0.003228819
0:00:37,-0.000245497,0.000494997,-0.008771181
0:00:37,-0.000245497,-0.003505003,-0.000771181
0:00:37,0.003754503,0.000494997,0.003228819
0:00:37,-0.000245497,0.000494997,0.003228819
0:00:38,-0.000245497,0.000494997,-0.000771181
0:00:38,-0.004245497,0.000494997,-0.000771181
0:00:38,-0.000245497,0.000494997,0.003228819
0:00:38,-0.004245497,0.004494997,-0.000771181
0:00:38,-0.004245497,0.004494997,-0.000771181
0:00:38,-0.000245497,-0.003505003,-0.004771181
0:00:38,-0.000245497,-0.003505003,-0.000771181
0:00:38,0.003754503,-0.003505003,0.003228819
0:00:38,-0.004245497,-0.003505003,-0.004771181
0:00:38,-0.000245497,-0.003505003,-0.004771181
0:00:38,-0.000245497,-0.003505003,-0.000771181
0:00:38,0.003754503,0.000494997,0.003228819
0:00:38,-0.004245497,0.000494997,-0.000771181
0:00:38,-0.000245497,0.004494997,-0.000771181
0:00:38,-0.000245497,0.000494997,0.003228819
0:00:38,0.003754503,-0.003505003,0.003228819
0:00:38,-0.000245497,0.000494997,0.007228819
0:00:38,-0.000245497,-0.003505003,-0.000771181
0:00:38,-0.000245497,0.000494997,-0.008771181
0:00:38,-0.000245497,0.000494997,-0.000771181
0:00:38,0.003754503,0.000494997,0.003228819
0:00:38,-0.000245497,0.004494997,-0.000771181
0:00:38,-0.000245497,0.004494997,-0.000771181
0:00:38,-0.004245497,0.000494997,-0.000771181
0:00:38,-0.004245497,0.000494997,-0.004771181
0:00:39,-0.000245497,-0.003505003,-0.000771181
0:00:39,-0.000245497,0.000494997,-0.004771181
0:00:39,-0.004245497,0.000494997,-0.000771181
0:00:39,-0.000245497,0.000494997,-0.004771181
0:00:39,-0.000245497,0.000494997,-0.000771181
0:00:39,0.007754503,-0.003505003,0.003228819
0:00:39,-0.000245497,0.004494997,0.003228819
0:00:39,-0.000245497,0.000494997,0.007228819
0:00:39,-0.000245497,0.004494997,0.003228819
0:00:39,-0.004245497,0.000494997,0.007228819
0:00:39,-0.000245497,-0.003505003,0.003228819
0:00:39,-0.000245497,0.000494997,0.003228819
0:00:39,-0.004245497,0.000494997,-0.000771181
0:00:39,-0.004245497,0.000494997,0.003228819
0:00:39,-0.000245497,0.000494997,0.003228819
0:00:39,-0.004245497,0.004494997,-0.004771181
0:00:40,-0.000245497,0.000494997,0.003228819
0:00:40,0.003754503,-0.003505003,-0.000771181
0:00:40,-0.000245497,0.000494997,-0.004771181
0:00:40,-0.004245497,0.000494997,-0.000771181
0:00:40,0.003754503,0.000494997,-0.000771181
0:00:40,-0.000245497,0.004494997,-0.004771181
0:00:40,-0.000245497,0.000494997,-0.004771181
0:00:40,-0.000245497,0.004494997,0.003228819
0:00:40,0.003754503,0.004494997,0.003228819
0:00:40,-0.004245497,0.000494997,0.007228819
0:00:40,-0.004245497,0.000494997,-0.000771181
0:00:40,-0.000245497,-0.003505003,0.003228819
0:00:40,-0.000245497,0.000494997,-0.000771181
0:00:40,-0.000245497,0.000494997,0.003228819
0:00:40,-0.000245497,0.000494997,-0.000771181
0:00:40,-0.004245497,0.000494997,-0.000771181
0:00:40,-0.000245497,0.000494997,0.003228819
0:00:40,-0.004245497,0.000494997,0.003228819
0:00:41,-0.004245497,0.000494997,0.003228819
0:00:41,-0.000245497,0.000494997,0.003228819
0:00:41,-0.000245497,0.000494997,0.003228819
0:00:41,-0.004245497,0.004494997,-0.004771181
0:00:41,0.003754503,0.000494997,0.007228819
0:00:41,-0.000245497,0.000494997,0.003228819
0:00:41,-0.000245497,0.000494997,0.003228819
0:00:41,0.003754503,-0.003505003,-0.000771181
0:00:41,-0.000245497,0.000494997,-0.000771181
0:00:41,-0.000245497,0.000494997,-0.004771181
